filename,width,height,class,xmin,ymin,xmax,ymax
Pennant coralfish_219.jpg,1067,600,Pennant coralfish,170,217,327,364
Pennant coralfish_219.jpg,1067,600,Pennant coralfish,401,35,478,251
Pennant coralfish_219.jpg,1067,600,Pennant coralfish,672,1,828,107
Pennant coralfish_219.jpg,1067,600,Pennant coralfish,700,37,857,315
Pennant coralfish_219.jpg,1067,600,Pennant coralfish,527,316,700,499
Pennant coralfish_219.jpg,1067,600,Pennant coralfish,503,382,648,587
Pennant coralfish_220.jpg,1067,600,Pennant coralfish,184,215,323,361
Pennant coralfish_220.jpg,1067,600,Pennant coralfish,198,53,349,235
Pennant coralfish_220.jpg,1067,600,Pennant coralfish,413,1,533,175
Pennant coralfish_220.jpg,1067,600,Pennant coralfish,623,35,729,217
Pennant coralfish_220.jpg,1067,600,Pennant coralfish,743,112,910,383
Pennant coralfish_220.jpg,1067,600,Pennant coralfish,577,365,695,574
Pennant coralfish_220.jpg,1067,600,Pennant coralfish,469,479,600,600
Pennant coralfish_221.jpg,1067,600,Pennant coralfish,259,314,411,479
Pennant coralfish_221.jpg,1067,600,Pennant coralfish,402,131,553,341
Pennant coralfish_221.jpg,1067,600,Pennant coralfish,252,440,344,600
Pennant coralfish_221.jpg,1067,600,Pennant coralfish,845,116,931,306
Pennant coralfish_221.jpg,1067,600,Pennant coralfish,810,275,953,593
Pennant coralfish_221.jpg,1067,600,Pennant coralfish,702,399,881,600
Pennant coralfish_222.jpg,1067,600,Pennant coralfish,325,161,532,342
Pennant coralfish_222.jpg,1067,600,Pennant coralfish,287,415,450,585
Pennant coralfish_222.jpg,1067,600,Pennant coralfish,771,221,957,435
Pennant coralfish_222.jpg,1067,600,Pennant coralfish,878,324,1003,600
Pennant coralfish_223.jpg,1067,600,Pennant coralfish,240,145,453,345
Pennant coralfish_223.jpg,1067,600,Pennant coralfish,533,243,731,435
Pennant coralfish_223.jpg,1067,600,Pennant coralfish,391,437,572,600
Pennant coralfish_224.jpg,1067,600,Pennant coralfish,262,75,413,358
Pennant coralfish_224.jpg,1067,600,Pennant coralfish,645,285,768,571
Pennant coralfish_224.jpg,1067,600,Pennant coralfish,717,400,873,552
Pennant coralfish_224.jpg,1067,600,Pennant coralfish,598,379,730,547
Pennant coralfish_225.jpg,1067,600,Pennant coralfish,314,71,585,447
Pennant coralfish_225.jpg,1067,600,Pennant coralfish,714,347,904,540
Pennant coralfish_225.jpg,1067,600,Pennant coralfish,927,353,1067,521
Pennant coralfish_225.jpg,1067,600,Pennant coralfish,488,394,755,600
Pennant coralfish_226.jpg,1067,600,Pennant coralfish,67,381,257,600
Pennant coralfish_226.jpg,1067,600,Pennant coralfish,378,100,770,511
Pennant coralfish_226.jpg,1067,600,Pennant coralfish,760,363,954,588
Pennant coralfish_227.jpg,1067,600,Pennant coralfish,6,241,118,471
Pennant coralfish_227.jpg,1067,600,Pennant coralfish,396,418,512,593
Pennant coralfish_227.jpg,1067,600,Pennant coralfish,617,123,919,547
Pennant coralfish_227.jpg,1067,600,Pennant coralfish,934,380,1067,576
Pennant coralfish_228.jpg,1067,600,Pennant coralfish,180,97,284,276
Pennant coralfish_228.jpg,1067,600,Pennant coralfish,443,249,577,402
Pennant coralfish_228.jpg,1067,600,Pennant coralfish,958,196,1067,557
Pennant coralfish_228.jpg,1067,600,Pennant coralfish,897,503,987,600
Pennant coralfish_229.jpg,1067,600,Pennant coralfish,504,44,635,179
Pennant coralfish_229.jpg,1067,600,Pennant coralfish,577,201,734,343
Pennant coralfish_230.jpg,1067,600,Pennant coralfish,413,61,533,197
Pennant coralfish_230.jpg,1067,600,Pennant coralfish,285,192,425,337
Pennant coralfish_230.jpg,1067,600,Pennant coralfish,647,449,814,600
Pennant coralfish_231.jpg,1067,600,Pennant coralfish,597,319,692,459
Pennant coralfish_231.jpg,1067,600,Pennant coralfish,416,234,504,319
Pennant coralfish_231.jpg,1067,600,Pennant coralfish,394,246,457,379
Pennant coralfish_231.jpg,1067,600,Pennant coralfish,369,367,419,420
Pennant coralfish_231.jpg,1067,600,Pennant coralfish,284,329,357,416
Pennant coralfish_231.jpg,1067,600,Pennant coralfish,7,230,118,315
Pennant coralfish_232.jpg,1067,600,Pennant coralfish,65,226,118,320
Pennant coralfish_232.jpg,1067,600,Pennant coralfish,49,315,113,412
Pennant coralfish_232.jpg,1067,600,Pennant coralfish,132,229,213,378
Pennant coralfish_232.jpg,1067,600,Pennant coralfish,41,456,265,600
Pennant coralfish_232.jpg,1067,600,Pennant coralfish,462,276,559,445
Pennant coralfish_233.jpg,1067,600,Pennant coralfish,115,110,241,204
Pennant coralfish_233.jpg,1067,600,Pennant coralfish,46,209,137,314
Pennant coralfish_233.jpg,1067,600,Pennant coralfish,1,242,253,486
Pennant coralfish_233.jpg,1067,600,Pennant coralfish,552,137,698,426
Pennant coralfish_234.jpg,1067,600,Pennant coralfish,1,73,271,587
Pennant coralfish_234.jpg,1067,600,Pennant coralfish,14,106,112,217
Pennant coralfish_234.jpg,1067,600,Pennant coralfish,265,1,383,67
Pennant coralfish_235.jpg,1067,600,Pennant coralfish,1,2,119,330
Pennant coralfish_236.jpg,1067,600,Pennant coralfish,425,140,593,493
Pennant coralfish_236.jpg,1067,600,Pennant coralfish,417,134,667,376
Pennant coralfish_237.jpg,1067,600,Pennant coralfish,429,137,664,485
Pennant coralfish_237.jpg,1067,600,Pennant coralfish,331,340,653,600
Pennant coralfish_237.jpg,1067,600,Pennant coralfish,610,201,720,401
Pennant coralfish_238.jpg,1067,600,Pennant coralfish,129,103,382,382
Pennant coralfish_238.jpg,1067,600,Pennant coralfish,261,1,870,435
Pennant coralfish_238.jpg,1067,600,Pennant coralfish,1,1,145,114
Pennant coralfish_239.jpg,1067,600,Pennant coralfish,55,1,192,144
Pennant coralfish_239.jpg,1067,600,Pennant coralfish,108,1,435,364
Pennant coralfish_239.jpg,1067,600,Pennant coralfish,368,77,456,317
Pennant coralfish_239.jpg,1067,600,Pennant coralfish,544,1,770,130
Pennant coralfish_239.jpg,1067,600,Pennant coralfish,576,16,1067,558
Pennant coralfish_240.jpg,1067,600,Pennant coralfish,1,168,151,528
Pennant coralfish_240.jpg,1067,600,Pennant coralfish,373,1,564,183
Pennant coralfish_240.jpg,1067,600,Pennant coralfish,565,25,650,159
Pennant coralfish_240.jpg,1067,600,Pennant coralfish,581,7,1067,572
Pennant coralfish_241.jpg,1067,600,Pennant coralfish,262,183,420,384
Pennant coralfish_241.jpg,1067,600,Pennant coralfish,333,163,415,270
Pennant coralfish_241.jpg,1067,600,Pennant coralfish,563,36,897,468
Pennant coralfish_242.jpg,1067,600,Pennant coralfish,43,407,248,600
Pennant coralfish_242.jpg,1067,600,Pennant coralfish,367,448,484,600
Pennant coralfish_242.jpg,1067,600,Pennant coralfish,626,64,831,406
Pennant coralfish_243.jpg,1067,600,Pennant coralfish,632,106,793,387
Pennant coralfish_243.jpg,1067,600,Pennant coralfish,1,339,120,521
Pennant coralfish_244.jpg,1067,600,Pennant coralfish,31,417,163,600
Pennant coralfish_244.jpg,1067,600,Pennant coralfish,452,1,574,67
Pennant coralfish_244.jpg,1067,600,Pennant coralfish,584,85,737,350
Pennant coralfish_244.jpg,1067,600,Pennant coralfish,865,75,1037,345
Pennant coralfish_245.jpg,1067,600,Pennant coralfish,178,411,273,571
Pennant coralfish_245.jpg,1067,600,Pennant coralfish,523,138,667,345
Pennant coralfish_245.jpg,1067,600,Pennant coralfish,534,1,636,74
Pennant coralfish_246.jpg,1067,600,Pennant coralfish,349,392,483,530
Pennant coralfish_246.jpg,1067,600,Pennant coralfish,438,496,495,598
Pennant coralfish_246.jpg,1067,600,Pennant coralfish,50,474,103,593
Pennant coralfish_246.jpg,1067,600,Pennant coralfish,527,136,696,317
Pennant coralfish_246.jpg,1067,600,Pennant coralfish,657,1,767,70
Pennant coralfish_246.jpg,1067,600,Pennant coralfish,511,249,543,309
Pennant coralfish_247.jpg,1067,600,Pennant coralfish,564,161,643,308
Pennant coralfish_247.jpg,1067,600,Pennant coralfish,556,285,595,347
Pennant coralfish_247.jpg,1067,600,Pennant coralfish,512,417,644,567
Pennant coralfish_247.jpg,1067,600,Pennant coralfish,482,494,533,583
Pennant coralfish_247.jpg,1067,600,Pennant coralfish,118,512,173,600
Pennant coralfish_247.jpg,1067,600,Pennant coralfish,763,2,833,114
Pennant coralfish_248.jpg,1067,600,Pennant coralfish,126,446,171,520
Pennant coralfish_248.jpg,1067,600,Pennant coralfish,428,376,482,458
Pennant coralfish_248.jpg,1067,600,Pennant coralfish,490,230,553,284
Pennant coralfish_248.jpg,1067,600,Pennant coralfish,640,6,720,134
Pennant coralfish_248.jpg,1067,600,Pennant coralfish,604,348,718,510
Pennant coralfish_249.jpg,1067,600,Pennant coralfish,371,190,436,282
Pennant coralfish_249.jpg,1067,600,Pennant coralfish,412,109,474,166
Pennant coralfish_249.jpg,1067,600,Pennant coralfish,609,185,742,390
Pennant coralfish_250.jpg,1067,600,Pennant coralfish,448,136,537,219
Pennant coralfish_250.jpg,1067,600,Pennant coralfish,703,123,799,266
Pennant coralfish_250.jpg,1067,600,Pennant coralfish,662,4,700,60
Pennant coralfish_251.jpg,1067,600,Pennant coralfish,495,161,564,244
Pennant coralfish_251.jpg,1067,600,Pennant coralfish,432,175,468,227
Pennant coralfish_251.jpg,1067,600,Pennant coralfish,168,295,277,393
Pennant coralfish_251.jpg,1067,600,Pennant coralfish,1,235,64,313
Pennant coralfish_251.jpg,1067,600,Pennant coralfish,580,199,680,336
Pennant coralfish_251.jpg,1067,600,Pennant coralfish,549,16,617,114
Pennant coralfish_251.jpg,1067,600,Pennant coralfish,638,35,683,108
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,95,265,166,368
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,33,409,125,481
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,262,358,331,500
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,511,296,618,441
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,468,232,512,287
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,465,144,550,228
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,559,62,658,165
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,538,195,602,296
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,658,103,703,176
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,886,53,982,162
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,902,140,995,231
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,865,194,944,299
Pennant coralfish_252.jpg,1067,600,Pennant coralfish,926,306,1067,461
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,52,231,140,358
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,136,336,226,411
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,1,435,84,582
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,227,344,354,464
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,420,115,482,196
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,473,183,532,245
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,514,49,587,151
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,685,65,733,137
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,594,159,656,268
Pennant coralfish_253.jpg,1067,600,Pennant coralfish,573,307,661,462
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,1,283,85,430
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,157,380,258,529
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,220,369,320,486
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,251,354,331,425
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,509,109,574,215
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,642,9,730,93
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,733,402,843,596
Pennant coralfish_254.jpg,1067,600,Pennant coralfish,658,233,718,360
Pennant coralfish_255.jpg,1067,600,Pennant coralfish,180,351,303,493
Pennant coralfish_255.jpg,1067,600,Pennant coralfish,115,335,248,470
Pennant coralfish_255.jpg,1067,600,Pennant coralfish,340,331,415,402
Pennant coralfish_255.jpg,1067,600,Pennant coralfish,380,162,476,242
Pennant coralfish_255.jpg,1067,600,Pennant coralfish,509,153,561,263
Pennant coralfish_255.jpg,1067,600,Pennant coralfish,474,293,516,398
Pennant coralfish_255.jpg,1067,600,Pennant coralfish,696,278,777,415
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,188,173,334,342
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,198,375,294,482
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,340,293,434,399
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,359,376,414,491
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,393,275,508,423
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,452,348,557,492
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,792,228,899,333
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,768,244,830,318
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,713,41,799,131
Pennant coralfish_256.jpg,1067,600,Pennant coralfish,916,20,997,160
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,117,1,319,128
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,400,120,533,295
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,350,133,431,219
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,451,288,574,445
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,585,112,686,206
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,556,166,631,254
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,834,3,935,111
Pennant coralfish_257.jpg,1067,600,Pennant coralfish,918,60,965,137
Pennant coralfish_258.jpg,1067,600,Pennant coralfish,61,115,254,345
Pennant coralfish_258.jpg,1067,600,Pennant coralfish,301,147,414,266
Pennant coralfish_258.jpg,1067,600,Pennant coralfish,655,1,793,61
Pennant coralfish_259.jpg,1067,600,Pennant coralfish,611,252,788,502
Pennant coralfish_260.jpg,1067,600,Pennant coralfish,493,104,694,417
Pennant coralfish_261.jpg,1067,600,Pennant coralfish,511,95,693,425
Pennant coralfish_262.jpg,1067,600,Pennant coralfish,415,36,668,516
Pennant coralfish_263.jpg,1067,600,Pennant coralfish,377,3,891,567
Pennant coralfish_264.jpg,1067,600,Pennant coralfish,454,61,735,518
Pennant coralfish_264.jpg,1067,600,Pennant coralfish,1,36,76,333
Pennant coralfish_265.jpg,1067,600,Pennant coralfish,557,170,643,484
Pennant coralfish_266.jpg,1067,600,Pennant coralfish,549,271,664,511
Pennant coralfish_267.jpg,1067,600,Pennant coralfish,591,320,673,507
Pennant coralfish_267.jpg,1067,600,Pennant coralfish,943,310,1067,496
Pennant coralfish_267.jpg,1067,600,Pennant coralfish,238,1,310,40
Pennant coralfish_268.jpg,1067,600,Pennant coralfish,357,1,419,68
Pennant coralfish_268.jpg,1067,600,Pennant coralfish,621,354,745,531
Pennant coralfish_269.jpg,1067,600,Pennant coralfish,213,1,340,145
Pennant coralfish_269.jpg,1067,600,Pennant coralfish,284,1,414,48
Pennant coralfish_269.jpg,1067,600,Pennant coralfish,275,27,399,295
Pennant coralfish_269.jpg,1067,600,Pennant coralfish,171,366,313,519
Pennant coralfish_269.jpg,1067,600,Pennant coralfish,432,179,631,516
Pennant coralfish_270.jpg,1067,600,Pennant coralfish,154,66,350,247
Pennant coralfish_270.jpg,1067,600,Pennant coralfish,299,43,451,253
Pennant coralfish_270.jpg,1067,600,Pennant coralfish,483,1,585,192
Pennant coralfish_270.jpg,1067,600,Pennant coralfish,418,177,718,514
Pennant coralfish_270.jpg,1067,600,Pennant coralfish,294,384,565,600
Pennant coralfish_271.jpg,1067,600,Pennant coralfish,163,101,333,266
Pennant coralfish_271.jpg,1067,600,Pennant coralfish,270,127,376,227
Pennant coralfish_271.jpg,1067,600,Pennant coralfish,571,65,667,249
Pennant coralfish_271.jpg,1067,600,Pennant coralfish,379,192,635,550
Pennant coralfish_272.jpg,1067,600,Pennant coralfish,134,8,303,141
Pennant coralfish_272.jpg,1067,600,Pennant coralfish,344,114,590,451
Pennant coralfish_272.jpg,1067,600,Pennant coralfish,542,14,682,203
Pennant coralfish_272.jpg,1067,600,Pennant coralfish,402,396,689,600
Pennant coralfish_273.jpg,1067,600,Pennant coralfish,266,52,625,379
Pennant coralfish_273.jpg,1067,600,Pennant coralfish,509,64,650,260
Pennant coralfish_273.jpg,1067,600,Pennant coralfish,110,1,287,114
Pennant coralfish_273.jpg,1067,600,Pennant coralfish,363,278,634,573
Pennant coralfish_274.jpg,1067,600,Pennant coralfish,193,119,547,425
Pennant coralfish_274.jpg,1067,600,Pennant coralfish,353,336,513,600
Pennant coralfish_274.jpg,1067,600,Pennant coralfish,89,1,310,154
Pennant coralfish_274.jpg,1067,600,Pennant coralfish,532,184,666,363
Pennant coralfish_275.jpg,1067,600,Pennant coralfish,352,1,506,120
Pennant coralfish_275.jpg,1067,600,Pennant coralfish,142,440,419,600
Pennant coralfish_275.jpg,1067,600,Pennant coralfish,574,406,643,600
Pennant coralfish_276.jpg,1067,600,Pennant coralfish,193,418,437,600
Pennant coralfish_276.jpg,1067,600,Pennant coralfish,457,446,621,600
Pennant coralfish_277.jpg,1067,600,Pennant coralfish,217,179,537,481
Pennant coralfish_277.jpg,1067,600,Pennant coralfish,404,237,586,401
Pennant coralfish_278.jpg,1067,600,Pennant coralfish,330,130,670,409
Pennant coralfish_278.jpg,1067,600,Pennant coralfish,495,204,657,376
Pennant coralfish_279.jpg,1067,600,Pennant coralfish,330,137,657,427
Pennant coralfish_279.jpg,1067,600,Pennant coralfish,425,308,630,488
Pennant coralfish_280.jpg,1067,600,Pennant coralfish,276,149,583,418
Pennant coralfish_280.jpg,1067,600,Pennant coralfish,437,432,620,600
Pennant coralfish_280.jpg,1067,600,Pennant coralfish,668,1,853,173
Pennant coralfish_281.jpg,1067,600,Pennant coralfish,179,135,383,420
Pennant coralfish_281.jpg,1067,600,Pennant coralfish,746,35,947,312
Pennant coralfish_282.jpg,1067,600,Pennant coralfish,476,120,757,399
Pennant coralfish_282.jpg,1067,600,Pennant coralfish,786,1,873,126
Pennant coralfish_282.jpg,1067,600,Pennant coralfish,582,1,651,51
Pennant coralfish_282.jpg,1067,600,Pennant coralfish,959,1,1036,107
Pennant coralfish_283.jpg,1067,600,Pennant coralfish,452,176,736,443
Pennant coralfish_283.jpg,1067,600,Pennant coralfish,736,34,811,213
Pennant coralfish_283.jpg,1067,600,Pennant coralfish,559,82,623,202
Pennant coralfish_283.jpg,1067,600,Pennant coralfish,496,48,548,131
Pennant coralfish_283.jpg,1067,600,Pennant coralfish,438,53,486,126
Pennant coralfish_283.jpg,1067,600,Pennant coralfish,107,261,170,311
Pennant coralfish_284.jpg,1067,600,Pennant coralfish,279,16,375,101
Pennant coralfish_284.jpg,1067,600,Pennant coralfish,280,68,329,120
Pennant coralfish_284.jpg,1067,600,Pennant coralfish,484,52,604,248
Pennant coralfish_284.jpg,1067,600,Pennant coralfish,466,166,560,271
Pennant coralfish_284.jpg,1067,600,Pennant coralfish,492,163,671,458
Pennant coralfish_285.jpg,1067,600,Pennant coralfish,313,1,486,201
Pennant coralfish_285.jpg,1067,600,Pennant coralfish,121,1,219,69
Pennant coralfish_285.jpg,1067,600,Pennant coralfish,385,135,629,503
Pennant coralfish_286.jpg,1067,600,Pennant coralfish,344,54,687,491
Pennant coralfish_286.jpg,1067,600,Pennant coralfish,1,453,142,600
Pennant coralfish_286.jpg,1067,600,Pennant coralfish,600,120,697,229
Pennant coralfish_287.jpg,1067,600,Pennant coralfish,371,27,770,494
Pennant coralfish_287.jpg,1067,600,Pennant coralfish,213,441,302,600
Pennant coralfish_287.jpg,1067,600,Pennant coralfish,354,462,449,600
Pennant coralfish_288.jpg,1067,600,Pennant coralfish,121,333,366,486
Pennant coralfish_288.jpg,1067,600,Pennant coralfish,442,14,812,473
Pennant coralfish_288.jpg,1067,600,Pennant coralfish,540,429,648,568
